,nsf_proposal_links_v1,skill,code,terms,preprocessed_terms
56,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,fundamental understanding,['D.3.3'],"['Language Constructs and Features (E.2)', ' Abstract data types', ' Classes and objects (NEW)', ' Concurrent programming structures', ' Constraints (NEW)', ' Control structures', ' Coroutines', ' Data types and structures', ' Dynamic storage management', ' Frameworks (NEW)', ' Inheritance (NEW)', ' Input/output', ' Modules, packages', ' Patterns (NEW)', ' Polymorphism (NEW)', ' Procedures, functions, and subroutines', ' Recursion']","['language construct feature', 'abstract data type', 'class object new', 'concurrent programming structure', 'constraint new', 'control structure', 'coroutines', 'data type structure', 'dynamic storage management', 'framework new', 'inheritance new', 'inputoutput', 'module package', 'pattern new', 'polymorphism new', 'procedure function subroutine', 'recursion']"
57,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,electronic photonic,['I.7.4'],"['Electronic Publishing (H.5.4, J.7) (NEW)']",['electronic publishing new']
58,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,lead new,['I.2.6'],"['Learning (K.3.2)', ' Analogies', ' Concept learning', ' Connectionism and neural nets', ' Induction', ' Knowledge acquisition', ' Language acquisition', ' Parameter learning']","['learning', 'analogy', 'concept learning', 'connectionism neural net', 'induction', 'knowledge acquisition', 'language acquisition', 'parameter learning']"
59,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,engineering,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
60,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,industry,['J.7'],"['COMPUTERS IN OTHER SYSTEMS (C.3)', ' Command and control', ' Consumer products', ' Industrial control', ' Military', ' Process control', ' Publishing', ' Real time']","['computer system', 'command control', 'consumer product', 'industrial control', 'military', 'process control', 'publishing', 'real time']"
61,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,novel design,['H.2.1'],"['Logical Design', ' Data models', ' Normal forms', ' Schema and subschema']","['logical design', 'data model', 'normal form', 'schema subschema']"
62,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,synthesis characterization,['D.3.1'],"['Formal Definitions and Theory (D.2.1, F.3.1-2, F.4.2-3)', ' Semantics', ' Syntax']","['formal definition theory', 'semantics', 'syntax']"
63,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,processing,"['D.3.4', 'B.4.1']","['Processors', ' Code generation', ' Compilers', ' Debuggers (NEW)', ' Incremental compilers (NEW)', ' Interpreters', ' Memory management (garbage collection) (NEW)', ' Optimization', ' Parsing', ' Preprocessors', ' Retargetable compilers (NEW)', ' Run-time environments', ' Translator writing systems and compiler generators', 'Data Communications Devices', ' Processors**', ' Receivers (e.g., voice, data, image)**', ' Transmitters**']","['processor', 'code generation', 'compiler', 'debugger new', 'incremental compiler new', 'interpreter', 'memory management garbage collection new', 'optimization', 'parsing', 'preprocessors', 'retargetable compiler new', 'runtime environment', 'translator writing system compiler generator', 'data communication device', 'processor', 'receiver eg voice data image', 'transmitter']"
64,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,control,['B.5.1'],"['Design', ' Arithmetic and logic units', ' Control design', ' Data-path design', ' Memory design', ' Styles (e.g., parallel, pipeline, special-purpose)']","['design', 'arithmetic logic unit', 'control design', 'datapath design', 'memory design', 'style eg parallel pipeline specialpurpose']"
65,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,development,['F.4.2'],"['Grammars and Other Rewriting Systems (D.3.1)', ' Decision problems', ' Grammar types (e.g., context-free, context-sensitive)', ' Parallel rewriting systems (e.g., developmental systems, L-systems)', ' Parsing', ' Thue systems']","['grammar rewriting system', 'decision problem', 'grammar type eg contextfree contextsensitive', 'parallel rewriting system eg developmental system lsystems', 'parsing', 'thue system']"
66,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,chemistry,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
67,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,united state,['I.2.3'],"['Deduction and Theorem Proving (F.4.1)', ' Answer/reason extraction', ' Deduction (e.g., natural, rule-based)', ' Inference engines (NEW)', ' Logic programming', ' Mathematical induction', ' Metatheory**', ' Nonmonotonic reasoning and belief revision', ' Resolution', "" Uncertainty, ``fuzzy,'' and probabilistic reasoning""]","['deduction theorem proving', 'answerreason extraction', 'deduction eg natural rulebased', 'inference engine new', 'logic programming', 'mathematical induction', 'metatheory', 'nonmonotonic reasoning belief revision', 'resolution', 'uncertainty fuzzy probabilistic reasoning']"
68,https://www.nsf.gov/pubs/2020/nsf20588/nsf20588.htm,synthesis,['D.3.1'],"['Formal Definitions and Theory (D.2.1, F.3.1-2, F.4.2-3)', ' Semantics', ' Syntax']","['formal definition theory', 'semantics', 'syntax']"
69,https://www.nsf.gov/pubs/2020/nsf20586/nsf20586.htm,chemical,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
70,https://www.nsf.gov/pubs/2020/nsf20586/nsf20586.htm,chemistry,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
71,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,area,['J.5'],"['ARTS AND HUMANITIES', ' Architecture (NEW)', ' Arts, fine and performing**', ' Fine arts (NEW)', ' Language translation', ' Linguistics', ' Literature', ' Music**', ' Performing arts (e.g., dance, music) (NEW)']","['art humanity', 'architecture new', 'art fine performing', 'fine art new', 'language translation', 'linguistics', 'literature', 'music', 'performing art eg dance music new']"
72,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,science technology,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
73,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,material,['G.1.3'],"['Numerical Linear Algebra', ' Conditioning', ' Determinants**', ' Eigenvalues and eigenvectors (direct and iterative methods) (REVISED)', ' Error analysis', ' Linear systems (direct and iterative methods)', ' Matrix inversion', ' Pseudoinverses**', ' Singular value decomposition (NEW)', ' Sparse, structured, and very large systems (direct and iterative methods) (REVISED)']","['numerical linear algebra', 'conditioning', 'determinant', 'eigenvalue eigenvectors direct iterative method revised', 'error analysis', 'linear system direct iterative method', 'matrix inversion', 'pseudoinverses', 'singular value decomposition new', 'sparse structured large system direct iterative method revised']"
74,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,computer science,['K.3.2'],"['Computer and Information Science Education', ' Accreditation (NEW)', ' Computer science education', ' Curriculum', ' Information systems education', ' Literacy (NEW)', ' Self-assessment']","['computer information science education', 'accreditation new', 'computer science education', 'curriculum', 'information system education', 'literacy new', 'selfassessment']"
75,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,directorate engineering,['D.4.3'],"['File Systems Management (E.5)', ' Access methods', ' Directory structures', ' Distributed file systems', ' File organization', ' Maintenance**']","['file system management', 'access method', 'directory structure', 'distributed file system', 'file organization', 'maintenance']"
76,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,experience new,['G.3'],"['PROBABILITY AND STATISTICS', ' Contingency table analysis (NEW)', ' Correlation and regression analysis (NEW)', ' Distribution functions (NEW)', ' Experimental design (NEW)', ' Markov processes (NEW)', ' Multivariate statistics (NEW)', ' Nonparametric statistics (NEW)', ' Probabilistic algorithms (including Monte Carlo)', ' Queueing theory (NEW)', ' Random number generation', ' Reliability and life testing (NEW)', ' Renewal theory (NEW)', ' Robust regression (NEW)', ' Statistical computing', ' Statistical software', ' Stochastic processes (NEW)', ' Survival analysis (NEW)', ' Time series analysis (NEW)']","['probability statistic', 'contingency table analysis new', 'correlation regression analysis new', 'distribution function new', 'experimental design new', 'markov process new', 'multivariate statistic new', 'nonparametric statistic new', 'probabilistic algorithm including monte carlo', 'queueing theory new', 'random number generation', 'reliability life testing new', 'renewal theory new', 'robust regression new', 'statistical computing', 'statistical software', 'stochastic process new', 'survival analysis new', 'time series analysis new']"
77,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,science engineering,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
78,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,information science,['H'],[],[]
79,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,industry,['J.7'],"['COMPUTERS IN OTHER SYSTEMS (C.3)', ' Command and control', ' Consumer products', ' Industrial control', ' Military', ' Process control', ' Publishing', ' Real time']","['computer system', 'command control', 'consumer product', 'industrial control', 'military', 'process control', 'publishing', 'real time']"
80,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,science foundation,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
81,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,computer information,['K.1'],"['THE COMPUTER INDUSTRY', ' Markets', ' Standards', ' Statistics', ' Suppliers']","['computer industry', 'market', 'standard', 'statistic', 'supplier']"
82,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,national science,['H.5.2'],"['User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
83,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,revolve around,['D.2.7'],"['Distribution, Maintenance, and Enhancement (REVISED)', ' Corrections**', ' Documentation', ' Enhancement**', ' Extensibility**', ' Portability', ' Restructuring, reverse engineering, and reengineering (REVISED)', ' Version control']","['distribution maintenance enhancement revised', 'correction', 'documentation', 'enhancement', 'extensibility', 'portability', 'restructuring reverse engineering reengineering revised', 'version control']"
84,https://www.nsf.gov/pubs/2020/nsf20584/nsf20584.htm,engineering,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
85,https://www.nsf.gov/pubs/2020/nsf20582/nsf20582.htm,material system,['G.1.3'],"['Numerical Linear Algebra', ' Conditioning', ' Determinants**', ' Eigenvalues and eigenvectors (direct and iterative methods) (REVISED)', ' Error analysis', ' Linear systems (direct and iterative methods)', ' Matrix inversion', ' Pseudoinverses**', ' Singular value decomposition (NEW)', ' Sparse, structured, and very large systems (direct and iterative methods) (REVISED)']","['numerical linear algebra', 'conditioning', 'determinant', 'eigenvalue eigenvectors direct iterative method revised', 'error analysis', 'linear system direct iterative method', 'matrix inversion', 'pseudoinverses', 'singular value decomposition new', 'sparse structured large system direct iterative method revised']"
86,https://www.nsf.gov/pubs/2020/nsf20582/nsf20582.htm,modeling,['I.3.5'],"['Computational Geometry and Object Modeling', ' Boundary representations', ' Constructive solid geometry (CSG)**', ' Curve, surface, solid, and object representations', ' Geometric algorithms, languages, and systems', ' Hierarchy and geometric transformations', ' Modeling packages', ' Object hierarchies', ' Physically based modeling', ' Splines']","['computational geometry object modeling', 'boundary representation', 'constructive solid geometry csg', 'curve surface solid object representation', 'geometric algorithm language system', 'hierarchy geometric transformation', 'modeling package', 'object hierarchy', 'physically based modeling', 'spline']"
87,https://www.nsf.gov/pubs/2020/nsf20582/nsf20582.htm,method used,['G.1.8'],"['Partial Differential Equations', ' Domain decomposition methods (NEW)', ' Elliptic equations', ' Finite difference methods (REVISED)', ' Finite element methods', ' Finite volume methods (NEW)', ' Hyperbolic equations', ' Inverse problems (NEW)', ' Iterative solution techniques (NEW)', ' Method of lines', ' Multigrid and multilevel methods (NEW)', ' Parabolic equations', ' Spectral methods (NEW)']","['partial differential equation', 'domain decomposition method new', 'elliptic equation', 'finite difference method revised', 'finite element method', 'finite volume method new', 'hyperbolic equation', 'inverse problem new', 'iterative solution technique new', 'method line', 'multigrid multilevel method new', 'parabolic equation', 'spectral method new']"
