nsf_proposal_links_v0,researcher,pseudo_skills
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,P Gopinath,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Harsh Chauhan,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Srinivas Kiran Ambatipudi,"['application', 'building', 'capacity building', 'decade', 'demand', 'department', 'importance', 'india', 'institute', 'professor', 'resource', 'system']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Krishna Mohan Poluri,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Maya S.Nair,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,N K Navani,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Partha Roy,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Poonam Choudhary,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Prabhat Kumar Mandal,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Pranita P Sarangi,"['area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Pravindra Kumar,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Prince Tiwari,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,R. P. Singh,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ramasare Prasad,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ranjana Pathania,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sanjoy Ghosh,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saugata Hazra,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shailly Tomar,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shri Ram Yadav,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Soma Rohatgi,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sachin Suresh Tiwari,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jitin Singla,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajesh Kumar,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Akhil Upadhyay,"['application', 'area', 'building', 'capacity building', 'decade', 'demand', 'department', 'development', 'field', 'importance', 'india', 'institute', 'level', 'objective', 'professor', 'resource', 'system', 'year']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Arindam Biswas,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Avlokita Agrawal,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Gaurav Raheja,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Harshit Sosan Lakra,"['application', 'area', 'computer science', 'department', 'design', 'form', 'process', 'software', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Mahua Mukherjee,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Prabhjot Singh Chani,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,E Rajasekar,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Ram Sateesh Pasupuleti,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Saptarshi Kolay,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Shubhajit Sadhukhan,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Smriti Saraswat,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Sonal Atreya,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Tina Pujara,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Uttam Kumar Roy,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,V Devadas,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Jaydev Dabas,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Millie Pant,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Rajan Arora,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Ashwani Kumar Sharma,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Bijan Choudhury,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Debabrata Sircar,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Deepak Sharma,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'form', 'major', 'process', 'software', 'study']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,P Gopinath,"['application', 'area', 'artificial intelligence', 'computer science', 'department', 'design', 'development', 'field', 'major', 'process', 'software', 'study', 'work']"
