nsf_proposal_links_v0,researcher,pseudo_skills
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,N K Navani,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Partha Roy,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Poonam Choudhary,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Prabhat Kumar Mandal,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Pranita P Sarangi,"['aspect', 'efficiency', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Pravindra Kumar,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Prince Tiwari,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,R. P. Singh,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Ramasare Prasad,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Ranjana Pathania,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Sanjoy Ghosh,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Saugata Hazra,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Shailly Tomar,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Shri Ram Yadav,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Soma Rohatgi,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Sachin Suresh Tiwari,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Jitin Singla,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Rajesh Kumar,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Akhil Upadhyay,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Arindam Biswas,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Avlokita Agrawal,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Gaurav Raheja,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Harshit Sosan Lakra,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Mahua Mukherjee,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Prabhjot Singh Chani,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,E Rajasekar,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Ram Sateesh Pasupuleti,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Saptarshi Kolay,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Shubhajit Sadhukhan,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Smriti Saraswat,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Sonal Atreya,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Tina Pujara,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Uttam Kumar Roy,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,V Devadas,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Jaydev Dabas,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Millie Pant,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Rajan Arora,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Ashwani Kumar Sharma,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Bijan Choudhury,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Debabrata Sircar,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Deepak Sharma,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,P Gopinath,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Harsh Chauhan,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Srinivas Kiran Ambatipudi,[]
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Krishna Mohan Poluri,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Maya S.Nair,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,N K Navani,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Partha Roy,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Poonam Choudhary,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Prabhat Kumar Mandal,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Pranita P Sarangi,[]
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Pravindra Kumar,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Prince Tiwari,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,R. P. Singh,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Ramasare Prasad,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Ranjana Pathania,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Sanjoy Ghosh,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Saugata Hazra,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Shailly Tomar,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Shri Ram Yadav,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Soma Rohatgi,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Sachin Suresh Tiwari,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Jitin Singla,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Rajesh Kumar,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Akhil Upadhyay,['engineering']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Arindam Biswas,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Avlokita Agrawal,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Gaurav Raheja,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Harshit Sosan Lakra,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Mahua Mukherjee,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Prabhjot Singh Chani,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,E Rajasekar,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Ram Sateesh Pasupuleti,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Saptarshi Kolay,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Shubhajit Sadhukhan,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Smriti Saraswat,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Sonal Atreya,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Tina Pujara,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Uttam Kumar Roy,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,V Devadas,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Jaydev Dabas,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Millie Pant,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Rajan Arora,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Ashwani Kumar Sharma,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Bijan Choudhury,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Debabrata Sircar,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Deepak Sharma,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,P Gopinath,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Harsh Chauhan,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Srinivas Kiran Ambatipudi,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Krishna Mohan Poluri,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Maya S.Nair,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,N K Navani,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Partha Roy,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Poonam Choudhary,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Prabhat Kumar Mandal,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Pranita P Sarangi,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Pravindra Kumar,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Prince Tiwari,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,R. P. Singh,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Ramasare Prasad,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Ranjana Pathania,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Sanjoy Ghosh,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Saugata Hazra,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Shailly Tomar,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Shri Ram Yadav,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Soma Rohatgi,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Sachin Suresh Tiwari,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Jitin Singla,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Rajesh Kumar,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Akhil Upadhyay,"['engineering', 'material']"
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Arindam Biswas,['general']
