nsf_proposal_links_v0,researcher,pseudo_skills
v0_086_india__egypt_call_for_proposal,Pravindra Kumar,"['application', 'area', 'department', 'development']"
v0_086_india__egypt_call_for_proposal,Prince Tiwari,"['application', 'area', 'department', 'institute', 'priority']"
v0_086_india__egypt_call_for_proposal,R. P. Singh,"['application', 'area', 'department', 'development', 'faculty member', 'field', 'institute', 'priority', 'year']"
v0_086_india__egypt_call_for_proposal,Ramasare Prasad,"['application', 'area', 'centre', 'country', 'department', 'development', 'institute', 'priority', 'procedure']"
v0_086_india__egypt_call_for_proposal,Ranjana Pathania,"['application', 'department', 'development', 'faculty member', 'institute', 'member', 'procedure']"
v0_086_india__egypt_call_for_proposal,Sanjoy Ghosh,"['application', 'country', 'department', 'field', 'procedure']"
v0_086_india__egypt_call_for_proposal,Saugata Hazra,"['centre', 'department', 'development', 'field', 'procedure']"
v0_086_india__egypt_call_for_proposal,Shailly Tomar,"['application', 'department', 'development', 'procedure', 'purpose']"
v0_086_india__egypt_call_for_proposal,Shri Ram Yadav,"['application', 'centre', 'department', 'institute', 'procedure']"
v0_086_india__egypt_call_for_proposal,Soma Rohatgi,"['application', 'area', 'development']"
v0_086_india__egypt_call_for_proposal,Sachin Suresh Tiwari,"['application', 'area', 'centre', 'country', 'department', 'india', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Jitin Singla,"['application', 'area', 'faculty member', 'member']"
v0_086_india__egypt_call_for_proposal,Rajesh Kumar,"['application', 'area', 'centre', 'department', 'development', 'field', 'india', 'institute', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Akhil Upadhyay,"['centre', 'country', 'department', 'faculty member', 'member', 'procedure', 'purpose']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Arindam Biswas,"['application', 'area', 'department', 'india', 'need', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Avlokita Agrawal,"['application', 'department', 'impact', 'india', 'need', 'potential', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Gaurav Raheja,"['application', 'area', 'department', 'india', 'need', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Harshit Sosan Lakra,[]
v0_087_swarnajayanti_fellowships_scheme_2018_19,Mahua Mukherjee,"['application', 'department', 'india', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Prabhjot Singh Chani,"['application', 'department', 'india', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,E Rajasekar,"['area', 'impact', 'number', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Ram Sateesh Pasupuleti,"['application', 'area', 'number', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Saptarshi Kolay,"['application', 'area', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Shubhajit Sadhukhan,"['application', 'area', 'department', 'impact', 'number', 'potential', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Smriti Saraswat,"['application', 'department', 'india', 'number', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Sonal Atreya,"['application', 'area', 'impact', 'number', 'phd', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Tina Pujara,"['application', 'impact', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Uttam Kumar Roy,"['application', 'department', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,V Devadas,"['application', 'area', 'department', 'impact', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Jaydev Dabas,"['application', 'area', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Millie Pant,"['application', 'area', 'department', 'potential', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Rajan Arora,"['application', 'department', 'phd', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Ashwani Kumar Sharma,"['area', 'department', 'india', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Bijan Choudhury,"['application', 'area', 'department', 'impact', 'india', 'potential', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Debabrata Sircar,"['application', 'potential', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Deepak Sharma,"['application', 'area', 'department', 'number']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,P Gopinath,"['application', 'department', 'impact']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Harsh Chauhan,"['application', 'area', 'department', 'india', 'need', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Srinivas Kiran Ambatipudi,['potential']
v0_087_swarnajayanti_fellowships_scheme_2018_19,Krishna Mohan Poluri,"['area', 'department', 'need', 'potential', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Maya S.Nair,"['application', 'impact', 'need', 'potential', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,N K Navani,"['department', 'potential', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Partha Roy,"['application', 'area', 'department', 'impact', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Poonam Choudhary,"['application', 'department', 'phd', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Prabhat Kumar Mandal,"['application', 'department', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Pranita P Sarangi,"['area', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Pravindra Kumar,"['application', 'area', 'department', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Prince Tiwari,"['application', 'area', 'department', 'number']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,R. P. Singh,"['application', 'area', 'department', 'number', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Ramasare Prasad,"['application', 'area', 'department', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Ranjana Pathania,"['application', 'department', 'number', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Sanjoy Ghosh,"['application', 'department', 'impact', 'need', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Saugata Hazra,"['department', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Shailly Tomar,"['application', 'department', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Shri Ram Yadav,"['application', 'department', 'impact', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Soma Rohatgi,"['application', 'area', 'impact', 'need', 'potential']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Sachin Suresh Tiwari,"['application', 'area', 'department', 'india', 'need', 'potential', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Jitin Singla,"['application', 'area', 'number', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Rajesh Kumar,"['application', 'area', 'department', 'india', 'potential', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Akhil Upadhyay,"['department', 'number']"
v0_088_dst_overseas_visiting_fellowship_admissions,Arindam Biswas,"['application', 'area', 'department', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,Avlokita Agrawal,"['application', 'centre', 'department', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,Gaurav Raheja,"['application', 'area', 'department', 'field', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,Harshit Sosan Lakra,[]
v0_088_dst_overseas_visiting_fellowship_admissions,Mahua Mukherjee,"['application', 'centre', 'department', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,Prabhjot Singh Chani,"['application', 'department', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,E Rajasekar,['area']
v0_088_dst_overseas_visiting_fellowship_admissions,Ram Sateesh Pasupuleti,"['application', 'area', 'centre']"
v0_088_dst_overseas_visiting_fellowship_admissions,Saptarshi Kolay,"['application', 'area', 'centre', 'form']"
v0_088_dst_overseas_visiting_fellowship_admissions,Shubhajit Sadhukhan,"['application', 'area', 'centre', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,Smriti Saraswat,"['application', 'centre', 'department', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,Sonal Atreya,"['application', 'area', 'centre', 'form']"
v0_088_dst_overseas_visiting_fellowship_admissions,Tina Pujara,"['application', 'centre']"
v0_088_dst_overseas_visiting_fellowship_admissions,Uttam Kumar Roy,"['application', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,V Devadas,"['application', 'area', 'centre', 'department', 'form']"
v0_088_dst_overseas_visiting_fellowship_admissions,Jaydev Dabas,"['application', 'area', 'form']"
v0_088_dst_overseas_visiting_fellowship_admissions,Millie Pant,"['application', 'area', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,Rajan Arora,"['application', 'department', 'field', 'form']"
v0_088_dst_overseas_visiting_fellowship_admissions,Ashwani Kumar Sharma,"['area', 'department', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,Bijan Choudhury,"['application', 'area', 'centre', 'department', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,Debabrata Sircar,['application']
v0_088_dst_overseas_visiting_fellowship_admissions,Deepak Sharma,"['application', 'area', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,P Gopinath,"['application', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,Harsh Chauhan,"['application', 'area', 'centre', 'department', 'field', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,Srinivas Kiran Ambatipudi,[]
v0_088_dst_overseas_visiting_fellowship_admissions,Krishna Mohan Poluri,"['area', 'centre', 'department', 'field']"
v0_088_dst_overseas_visiting_fellowship_admissions,Maya S.Nair,"['application', 'form']"
v0_088_dst_overseas_visiting_fellowship_admissions,N K Navani,['department']
v0_088_dst_overseas_visiting_fellowship_admissions,Partha Roy,"['application', 'area', 'centre', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,Poonam Choudhary,"['application', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,Prabhat Kumar Mandal,"['application', 'centre', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,Pranita P Sarangi,['area']
v0_088_dst_overseas_visiting_fellowship_admissions,Pravindra Kumar,"['application', 'area', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,Prince Tiwari,"['application', 'area', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,R. P. Singh,"['application', 'area', 'department', 'field', 'form']"
v0_088_dst_overseas_visiting_fellowship_admissions,Ramasare Prasad,"['application', 'area', 'centre', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,Ranjana Pathania,"['application', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,Sanjoy Ghosh,"['application', 'department', 'field']"
v0_088_dst_overseas_visiting_fellowship_admissions,Saugata Hazra,"['centre', 'department', 'field']"
v0_088_dst_overseas_visiting_fellowship_admissions,Shailly Tomar,"['application', 'department']"
v0_088_dst_overseas_visiting_fellowship_admissions,Shri Ram Yadav,"['application', 'centre', 'department', 'form']"
v0_088_dst_overseas_visiting_fellowship_admissions,Soma Rohatgi,"['application', 'area']"
v0_088_dst_overseas_visiting_fellowship_admissions,Sachin Suresh Tiwari,"['application', 'area', 'centre', 'department', 'form', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,Jitin Singla,"['application', 'area']"
v0_088_dst_overseas_visiting_fellowship_admissions,Rajesh Kumar,"['application', 'area', 'centre', 'department', 'field', 'india']"
v0_088_dst_overseas_visiting_fellowship_admissions,Akhil Upadhyay,"['centre', 'department']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Arindam Biswas,"['area', 'country', 'department', 'development', 'increase', 'india', 'opportunity']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Avlokita Agrawal,"['country', 'department', 'development', 'increase', 'india', 'process']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Gaurav Raheja,"['area', 'department', 'development', 'india']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Harshit Sosan Lakra,[]
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Mahua Mukherjee,"['department', 'development', 'increase', 'india', 'opportunity', 'process', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Prabhjot Singh Chani,"['country', 'department', 'development', 'increase', 'india', 'supply chain']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,E Rajasekar,"['area', 'country', 'increase']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Ram Sateesh Pasupuleti,"['area', 'increase', 'opportunity']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Saptarshi Kolay,"['area', 'development', 'increase', 'opportunity', 'process', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Shubhajit Sadhukhan,"['area', 'country', 'department', 'development', 'opportunity', 'process', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Smriti Saraswat,"['department', 'development', 'increase', 'india', 'process']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Sonal Atreya,"['area', 'country', 'process']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Tina Pujara,[]
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Uttam Kumar Roy,"['department', 'increase', 'opportunity', 'process', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,V Devadas,"['area', 'department', 'development', 'increase', 'opportunity']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Jaydev Dabas,"['area', 'process']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Millie Pant,"['area', 'department', 'development', 'process', 'supply chain']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Rajan Arora,"['country', 'department']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Ashwani Kumar Sharma,"['area', 'department', 'development', 'increase', 'india', 'process', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Bijan Choudhury,"['area', 'department', 'development', 'increase', 'india', 'opportunity', 'product', 'supply chain']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Debabrata Sircar,"['country', 'increase', 'opportunity', 'process', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Deepak Sharma,"['area', 'country', 'department', 'increase', 'process', 'product', 'supply chain']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,P Gopinath,"['department', 'development']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Harsh Chauhan,"['area', 'country', 'department', 'development', 'india', 'opportunity', 'process']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Srinivas Kiran Ambatipudi,[]
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Krishna Mohan Poluri,"['area', 'department', 'development']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Maya S.Nair,"['country', 'opportunity', 'process', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,N K Navani,"['department', 'development', 'increase', 'process', 'supply chain']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Partha Roy,"['area', 'department', 'development', 'increase']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Poonam Choudhary,"['department', 'opportunity', 'process', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Prabhat Kumar Mandal,"['department', 'development', 'process', 'product', 'supply chain']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Pranita P Sarangi,"['area', 'increase', 'process']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Pravindra Kumar,"['area', 'department', 'development']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Prince Tiwari,"['area', 'department', 'process']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,R. P. Singh,"['area', 'department', 'development', 'increase', 'opportunity']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Ramasare Prasad,"['area', 'country', 'department', 'development', 'process', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Ranjana Pathania,"['department', 'development', 'increase', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Sanjoy Ghosh,"['country', 'department', 'increase', 'process', 'product', 'supply chain']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Saugata Hazra,"['department', 'development', 'opportunity']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Shailly Tomar,"['department', 'development', 'process']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Shri Ram Yadav,"['department', 'product']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Soma Rohatgi,"['area', 'development', 'increase']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Sachin Suresh Tiwari,"['area', 'country', 'department', 'increase', 'india', 'opportunity', 'process', 'product', 'supply chain']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Jitin Singla,"['area', 'process', 'supply chain']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Rajesh Kumar,"['area', 'department', 'development', 'increase', 'india', 'process', 'product', 'supply chain']"
v0_089_sustainable__innovative_technologies_in_agricultureagro_tech_under_the_scheme_technology_development_programme,Akhil Upadhyay,"['country', 'department', 'process']"
v0_090_scheme_for_young_scientists_and_technologists,Arindam Biswas,[]
v0_090_scheme_for_young_scientists_and_technologists,Avlokita Agrawal,[]
v0_090_scheme_for_young_scientists_and_technologists,Gaurav Raheja,[]
v0_090_scheme_for_young_scientists_and_technologists,Harshit Sosan Lakra,[]
v0_090_scheme_for_young_scientists_and_technologists,Mahua Mukherjee,['general']
v0_090_scheme_for_young_scientists_and_technologists,Prabhjot Singh Chani,['general']
v0_090_scheme_for_young_scientists_and_technologists,E Rajasekar,[]
v0_090_scheme_for_young_scientists_and_technologists,Ram Sateesh Pasupuleti,['general']
v0_090_scheme_for_young_scientists_and_technologists,Saptarshi Kolay,[]
v0_090_scheme_for_young_scientists_and_technologists,Shubhajit Sadhukhan,['general']
v0_090_scheme_for_young_scientists_and_technologists,Smriti Saraswat,[]
v0_090_scheme_for_young_scientists_and_technologists,Sonal Atreya,[]
v0_090_scheme_for_young_scientists_and_technologists,Tina Pujara,['general']
v0_090_scheme_for_young_scientists_and_technologists,Uttam Kumar Roy,['general']
v0_090_scheme_for_young_scientists_and_technologists,V Devadas,[]
v0_090_scheme_for_young_scientists_and_technologists,Jaydev Dabas,['general']
v0_090_scheme_for_young_scientists_and_technologists,Millie Pant,[]
v0_090_scheme_for_young_scientists_and_technologists,Rajan Arora,[]
v0_090_scheme_for_young_scientists_and_technologists,Ashwani Kumar Sharma,['general']
v0_090_scheme_for_young_scientists_and_technologists,Bijan Choudhury,['general']
v0_090_scheme_for_young_scientists_and_technologists,Debabrata Sircar,['general']
v0_090_scheme_for_young_scientists_and_technologists,Deepak Sharma,['general']
v0_090_scheme_for_young_scientists_and_technologists,P Gopinath,[]
v0_090_scheme_for_young_scientists_and_technologists,Harsh Chauhan,[]
v0_090_scheme_for_young_scientists_and_technologists,Srinivas Kiran Ambatipudi,[]
v0_090_scheme_for_young_scientists_and_technologists,Krishna Mohan Poluri,['general']
v0_090_scheme_for_young_scientists_and_technologists,Maya S.Nair,[]
v0_090_scheme_for_young_scientists_and_technologists,N K Navani,['general']
v0_090_scheme_for_young_scientists_and_technologists,Partha Roy,[]
v0_090_scheme_for_young_scientists_and_technologists,Poonam Choudhary,['general']
v0_090_scheme_for_young_scientists_and_technologists,Prabhat Kumar Mandal,[]
v0_090_scheme_for_young_scientists_and_technologists,Pranita P Sarangi,[]
v0_090_scheme_for_young_scientists_and_technologists,Pravindra Kumar,[]
v0_090_scheme_for_young_scientists_and_technologists,Prince Tiwari,[]
v0_090_scheme_for_young_scientists_and_technologists,R. P. Singh,['general']
v0_090_scheme_for_young_scientists_and_technologists,Ramasare Prasad,[]
v0_090_scheme_for_young_scientists_and_technologists,Ranjana Pathania,['general']
v0_090_scheme_for_young_scientists_and_technologists,Sanjoy Ghosh,['general']
v0_090_scheme_for_young_scientists_and_technologists,Saugata Hazra,['general']
v0_090_scheme_for_young_scientists_and_technologists,Shailly Tomar,[]
v0_090_scheme_for_young_scientists_and_technologists,Shri Ram Yadav,[]
v0_090_scheme_for_young_scientists_and_technologists,Soma Rohatgi,['general']
v0_090_scheme_for_young_scientists_and_technologists,Sachin Suresh Tiwari,['general']
v0_090_scheme_for_young_scientists_and_technologists,Jitin Singla,[]
v0_090_scheme_for_young_scientists_and_technologists,Rajesh Kumar,[]
v0_090_scheme_for_young_scientists_and_technologists,Akhil Upadhyay,['general']
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Arindam Biswas,"['area', 'country', 'department', 'development', 'india', 'material', 'need', 'resource', 'role', 'study', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Avlokita Agrawal,"['country', 'department', 'development', 'huge', 'impact', 'india', 'information system', 'need', 'resource', 'study', 'system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Gaurav Raheja,"['area', 'department', 'development', 'india', 'need', 'resource', 'study']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Harshit Sosan Lakra,[]
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Mahua Mukherjee,"['collection', 'department', 'development', 'india', 'information system', 'level', 'material', 'study', 'system', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Prabhjot Singh Chani,"['collection', 'country', 'department', 'development', 'india', 'information system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,E Rajasekar,"['area', 'collection', 'country', 'impact', 'material', 'resource', 'role']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Ram Sateesh Pasupuleti,"['area', 'collection', 'information system', 'material', 'role', 'system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Saptarshi Kolay,"['area', 'collection', 'development', 'huge', 'information system', 'material', 'resource', 'role']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Shubhajit Sadhukhan,"['area', 'country', 'department', 'development', 'impact', 'information system', 'level', 'material', 'resource', 'role', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Smriti Saraswat,"['collection', 'department', 'development', 'huge', 'india', 'level', 'resource']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Sonal Atreya,"['area', 'collection', 'country', 'impact', 'information system', 'material', 'resource', 'role', 'system', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Tina Pujara,"['collection', 'impact', 'information system', 'system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Uttam Kumar Roy,"['collection', 'department', 'material', 'resource', 'role']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,V Devadas,"['area', 'collection', 'department', 'development', 'impact', 'information system', 'resource', 'study', 'system', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Jaydev Dabas,"['area', 'collection', 'information system', 'role']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Millie Pant,"['area', 'collection', 'department', 'development', 'information system', 'material', 'study', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Rajan Arora,"['collection', 'country', 'department', 'information system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Ashwani Kumar Sharma,"['area', 'collection', 'department', 'development', 'india', 'material', 'role', 'system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Bijan Choudhury,"['area', 'collection', 'department', 'development', 'impact', 'india', 'information system', 'material', 'role']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Debabrata Sircar,"['collection', 'country', 'information system', 'material', 'resource', 'study', 'system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Deepak Sharma,"['area', 'collection', 'country', 'department', 'information system', 'material', 'resource', 'study']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,P Gopinath,"['collection', 'department', 'development', 'huge', 'impact', 'information system', 'material', 'system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Harsh Chauhan,"['area', 'collection', 'country', 'department', 'development', 'india', 'information system', 'need', 'role', 'study']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Srinivas Kiran Ambatipudi,[]
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Krishna Mohan Poluri,"['area', 'department', 'development', 'material', 'need', 'resource', 'system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Maya S.Nair,"['collection', 'country', 'impact', 'information system', 'need', 'resource']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,N K Navani,"['collection', 'department', 'development', 'material', 'role']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Partha Roy,"['area', 'collection', 'department', 'development', 'impact', 'information system', 'role']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Poonam Choudhary,"['collection', 'department', 'information system', 'material', 'resource', 'study']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Prabhat Kumar Mandal,"['collection', 'department', 'development', 'information system', 'level', 'resource', 'system', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Pranita P Sarangi,"['area', 'material', 'resource', 'role']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Pravindra Kumar,"['area', 'collection', 'department', 'development', 'role', 'study', 'system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Prince Tiwari,"['area', 'department', 'information system', 'material', 'role', 'system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,R. P. Singh,"['area', 'department', 'development', 'level', 'material', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Ramasare Prasad,"['area', 'collection', 'country', 'department', 'development', 'information system', 'material', 'study', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Ranjana Pathania,"['department', 'development', 'level', 'material']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Sanjoy Ghosh,"['collection', 'country', 'department', 'impact', 'information system', 'level', 'material', 'need', 'study']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Saugata Hazra,"['collection', 'department', 'development', 'information system', 'level', 'material', 'resource', 'study', 'system']"
